Index_1,Index_2,ID_1,ID_2,Company_1,Company_2,Type_1,Type_2,Group_1,Group_2,Location_1,Location_2,Address_1,Address_2,Distance_m,Address_Similarity,Location_Similarity,Address_Numbers_Available,Same_Address_Number,Same_Company,Same_Type,Same_Group,Should_Cluster,Pair_Classification,Pair_Rule
76,873,77,874,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Ibertinta Valencia,Ibertinta,"Av. de Peris y Valero, 85","Av. de Peris y Valero, 85",5.16,100.0,66.67,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
76,408,77,409,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Ibertinta Valencia,Ibertinta Valencia,"Av. de Peris y Valero, 85","Av. de Peris y Valero, 85",10.91,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
76,775,77,776,InPost,Gls,Convenience Stores,Convenience Stores,PUDO,PUDO,Ibertinta Valencia,Ps Ibertinta Valencia,"Av. de Peris y Valero, 85","Av. de Peris y Valero, 85",11.6,100.0,92.31,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
76,158,77,159,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Ibertinta Valencia,Seur - Ibertinta Valencia,"Av. de Peris y Valero, 85",PERIS Y VALERO 85,14.01,85.0,87.8,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
80,773,81,774,InPost,Gls,Convenience Stores,Convenience Stores,PUDO,PUDO,Ferreteria Insa Valencia,Ps Ferreteria Insa Valencia,"Calle de Matías Perelló, 8","Calle de Matías Perelló, 8",18.65,100.0,94.12,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
83,205,84,206,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Harcor,Papeleria Harcor,"C. de Álvaro de Bazán, 23","C. de Álvaro de Bazán, 23",34.09,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
86,146,87,147,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Estanco Joaquin Costa,Estanco Joaquin Costa 44,"C. Joaquín Costa, 44","C. Joaquín Costa, 44",0.95,100.0,93.33,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
86,524,87,525,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Estanco Joaquin Costa,Estanco Prensa C/ Joaquin Costa 44,"C. Joaquín Costa, 44","C. Joaquín Costa, 44",2.42,100.0,77.78,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
86,610,87,611,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Estanco Joaquin Costa,Estanco Prensa C/ Joaquin Costa 44,"C. Joaquín Costa, 44","C. Joaquín Costa, 44",3.06,100.0,77.78,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
86,869,87,870,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Estanco Joaquin Costa,Fnx-Estanco Joaquin Costa 44,"C. Joaquín Costa, 44","C. Joaquín Costa, 44",6.2,100.0,85.71,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
86,528,87,529,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Estanco Joaquin Costa,Estanco Prensa C/ Joaquin Costa 44,"C. Joaquín Costa, 44","C. Joaquín Costa, 44",17.5,100.0,77.78,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
87,402,88,403,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Estanco Amadeo Saboya,Estanco Amadeo De Saboya,"C. de Amadeo de Saboya, 24","C. de Amadeo de Saboya, 24",17.48,100.0,93.33,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
89,531,90,532,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Barco De Papel,Papelería Barco De Papel,"C. de Salamanca, 47","C. de Salamanca, 47",11.99,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
89,154,90,155,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Barco De Papel,Papelería Barco De Papel,"C. de Salamanca, 47","C. de Salamanca, 47",13.55,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
89,403,90,404,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Barco De Papel,Papeleria Barco De Papel,"C. de Salamanca, 47","C. de Salamanca, 47",16.55,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
89,608,90,609,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Barco De Papel,Papelería Barco De Papel,"C. de Salamanca, 47","C. de Salamanca, 47",22.13,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
