Provincias;Municipios;Secciones;Sexo;Edad;Periodo;Total
28 Madrid;28079 Madrid;2807918047 Madrid sección 18047;Total;Todas las edades;2025;1.351
28 Madrid;28079 Madrid;2807918048 Madrid sección 18048;Total;Todas las edades;2025;1.286
28 Madrid;28079 Madrid;2807918049 Madrid sección 18049;Total;Todas las edades;2025;1.517
28 Madrid;28079 Madrid;2807918050 Madrid sección 18050;Total;Todas las edades;2025;2.773
28 Madrid;28079 Madrid;2807918051 Madrid sección 18051;Total;Todas las edades;2025;1.551
28 Madrid;28079 Madrid;2807918052 Madrid sección 18052;Total;Todas las edades;2025;2.481
28 Madrid;28079 Madrid;2807918053 Madrid sección 18053;Total;Todas las edades;2025;2.720
28 Madrid;28079 Madrid;2807918054 Madrid sección 18054;Total;Todas las edades;2025;1.684
28 Madrid;28079 Madrid;2807918055 Madrid sección 18055;Total;Todas las edades;2025;2.122
28 Madrid;28079 Madrid;2807918056 Madrid sección 18056;Total;Todas las edades;2025;2.208
28 Madrid;28079 Madrid;2807918057 Madrid sección 18057;Total;Todas las edades;2025;1.411
28 Madrid;28079 Madrid;2807918058 Madrid sección 18058;Total;Todas las edades;2025;2.091
28 Madrid;28079 Madrid;2807918059 Madrid sección 18059;Total;Todas las edades;2025;2.832
28 Madrid;28079 Madrid;2807918060 Madrid sección 18060;Total;Todas las edades;2025;1.852
28 Madrid;28079 Madrid;2807918061 Madrid sección 18061;Total;Todas las edades;2025;1.640
28 Madrid;28079 Madrid;2807918062 Madrid sección 18062;Total;Todas las edades;2025;2.421
28 Madrid;28079 Madrid;2807918063 Madrid sección 18063;Total;Todas las edades;2025;1.573
28 Madrid;28079 Madrid;2807918064 Madrid sección 18064;Total;Todas las edades;2025;2.720
28 Madrid;28079 Madrid;2807918065 Madrid sección 18065;Total;Todas las edades;2025;3.375
28 Madrid;28079 Madrid;2807918066 Madrid sección 18066;Total;Todas las edades;2025;2.277
28 Madrid;28079 Madrid;2807918067 Madrid sección 18067;Total;Todas las edades;2025;1.763
28 Madrid;28079 Madrid;2807918068 Madrid sección 18068;Total;Todas las edades;2025;1.373
28 Madrid;28079 Madrid;2807918069 Madrid sección 18069;Total;Todas las edades;2025;1.859
28 Madrid;28079 Madrid;2807918070 Madrid sección 18070;Total;Todas las edades;2025;1.492
28 Madrid;28079 Madrid;2807918071 Madrid sección 18071;Total;Todas las edades;2025;2.221
28 Madrid;28079 Madrid;2807918072 Madrid sección 18072;Total;Todas las edades;2025;1.617
28 Madrid;28079 Madrid;2807918073 Madrid sección 18073;Total;Todas las edades;2025;1.740
28 Madrid;28079 Madrid;2807918074 Madrid sección 18074;Total;Todas las edades;2025;1.534
28 Madrid;28079 Madrid;2807918075 Madrid sección 18075;Total;Todas las edades;2025;1.880
28 Madrid;28079 Madrid;2807918076 Madrid sección 18076;Total;Todas las edades;2025;2.143
28 Madrid;28079 Madrid;2807919001 Madrid sección 19001;Total;Todas las edades;2025;2.591
28 Madrid;28079 Madrid;2807919002 Madrid sección 19002;Total;Todas las edades;2025;1.655
28 Madrid;28079 Madrid;2807919003 Madrid sección 19003;Total;Todas las edades;2025;998
28 Madrid;28079 Madrid;2807919004 Madrid sección 19004;Total;Todas las edades;2025;1.033
28 Madrid;28079 Madrid;2807919005 Madrid sección 19005;Total;Todas las edades;2025;1.715
28 Madrid;28079 Madrid;2807919006 Madrid sección 19006;Total;Todas las edades;2025;1.299
28 Madrid;28079 Madrid;2807919007 Madrid sección 19007;Total;Todas las edades;2025;1.240
28 Madrid;28079 Madrid;2807919008 Madrid sección 19008;Total;Todas las edades;2025;1.430
28 Madrid;28079 Madrid;2807919009 Madrid sección 19009;Total;Todas las edades;2025;1.785
28 Madrid;28079 Madrid;2807919011 Madrid sección 19011;Total;Todas las edades;2025;1.308
28 Madrid;28079 Madrid;2807919012 Madrid sección 19012;Total;Todas las edades;2025;1.105
28 Madrid;28079 Madrid;2807919014 Madrid sección 19014;Total;Todas las edades;2025;1.571
28 Madrid;28079 Madrid;2807919015 Madrid sección 19015;Total;Todas las edades;2025;1.011
28 Madrid;28079 Madrid;2807919016 Madrid sección 19016;Total;Todas las edades;2025;961
28 Madrid;28079 Madrid;2807919018 Madrid sección 19018;Total;Todas las edades;2025;1.269
28 Madrid;28079 Madrid;2807919019 Madrid sección 19019;Total;Todas las edades;2025;1.038
28 Madrid;28079 Madrid;2807919020 Madrid sección 19020;Total;Todas las edades;2025;1.038
28 Madrid;28079 Madrid;2807919021 Madrid sección 19021;Total;Todas las edades;2025;1.277
28 Madrid;28079 Madrid;2807919022 Madrid sección 19022;Total;Todas las edades;2025;1.153
28 Madrid;28079 Madrid;2807919023 Madrid sección 19023;Total;Todas las edades;2025;1.173
28 Madrid;28079 Madrid;2807919024 Madrid sección 19024;Total;Todas las edades;2025;919
28 Madrid;28079 Madrid;2807919025 Madrid sección 19025;Total;Todas las edades;2025;1.154
28 Madrid;28079 Madrid;2807919026 Madrid sección 19026;Total;Todas las edades;2025;973
28 Madrid;28079 Madrid;2807919027 Madrid sección 19027;Total;Todas las edades;2025;1.031
28 Madrid;28079 Madrid;2807919028 Madrid sección 19028;Total;Todas las edades;2025;1.542
28 Madrid;28079 Madrid;2807919029 Madrid sección 19029;Total;Todas las edades;2025;998
28 Madrid;28079 Madrid;2807919032 Madrid sección 19032;Total;Todas las edades;2025;2.412
28 Madrid;28079 Madrid;2807919033 Madrid sección 19033;Total;Todas las edades;2025;2.099
28 Madrid;28079 Madrid;2807919034 Madrid sección 19034;Total;Todas las edades;2025;1.689
28 Madrid;28079 Madrid;2807919035 Madrid sección 19035;Total;Todas las edades;2025;1.595
28 Madrid;28079 Madrid;2807919036 Madrid sección 19036;Total;Todas las edades;2025;2.027
28 Madrid;28079 Madrid;2807919037 Madrid sección 19037;Total;Todas las edades;2025;2.064
28 Madrid;28079 Madrid;2807919038 Madrid sección 19038;Total;Todas las edades;2025;1.877
28 Madrid;28079 Madrid;2807919039 Madrid sección 19039;Total;Todas las edades;2025;1.748
28 Madrid;28079 Madrid;2807919040 Madrid sección 19040;Total;Todas las edades;2025;2.247
28 Madrid;28079 Madrid;2807919041 Madrid sección 19041;Total;Todas las edades;2025;1.500
28 Madrid;28079 Madrid;2807919042 Madrid sección 19042;Total;Todas las edades;2025;2.427
28 Madrid;28079 Madrid;2807919043 Madrid sección 19043;Total;Todas las edades;2025;1.677
28 Madrid;28079 Madrid;2807919044 Madrid sección 19044;Total;Todas las edades;2025;1.995
28 Madrid;28079 Madrid;2807919045 Madrid sección 19045;Total;Todas las edades;2025;1.707
28 Madrid;28079 Madrid;2807919046 Madrid sección 19046;Total;Todas las edades;2025;1.930
28 Madrid;28079 Madrid;2807919047 Madrid sección 19047;Total;Todas las edades;2025;2.528
28 Madrid;28079 Madrid;2807919048 Madrid sección 19048;Total;Todas las edades;2025;1.595
28 Madrid;28079 Madrid;2807919049 Madrid sección 19049;Total;Todas las edades;2025;2.068
28 Madrid;28079 Madrid;2807919050 Madrid sección 19050;Total;Todas las edades;2025;774
28 Madrid;28079 Madrid;2807919051 Madrid sección 19051;Total;Todas las edades;2025;1.934
28 Madrid;28079 Madrid;2807919052 Madrid sección 19052;Total;Todas las edades;2025;2.394
28 Madrid;28079 Madrid;2807919053 Madrid sección 19053;Total;Todas las edades;2025;2.402
28 Madrid;28079 Madrid;2807919054 Madrid sección 19054;Total;Todas las edades;2025;2.397
28 Madrid;28079 Madrid;2807919055 Madrid sección 19055;Total;Todas las edades;2025;2.783
28 Madrid;28079 Madrid;2807919056 Madrid sección 19056;Total;Todas las edades;2025;3.004
28 Madrid;28079 Madrid;2807919057 Madrid sección 19057;Total;Todas las edades;2025;1.457
28 Madrid;28079 Madrid;2807919058 Madrid sección 19058;Total;Todas las edades;2025;1.484
28 Madrid;28079 Madrid;2807919059 Madrid sección 19059;Total;Todas las edades;2025;2.706
28 Madrid;28079 Madrid;2807919060 Madrid sección 19060;Total;Todas las edades;2025;2.457
28 Madrid;28079 Madrid;2807919061 Madrid sección 19061;Total;Todas las edades;2025;1.940
28 Madrid;28079 Madrid;2807920001 Madrid sección 20001;Total;Todas las edades;2025;2.215
28 Madrid;28079 Madrid;2807920002 Madrid sección 20002;Total;Todas las edades;2025;1.639
28 Madrid;28079 Madrid;2807920003 Madrid sección 20003;Total;Todas las edades;2025;1.105
28 Madrid;28079 Madrid;2807920006 Madrid sección 20006;Total;Todas las edades;2025;977
28 Madrid;28079 Madrid;2807920007 Madrid sección 20007;Total;Todas las edades;2025;1.752
28 Madrid;28079 Madrid;2807920008 Madrid sección 20008;Total;Todas las edades;2025;1.456
28 Madrid;28079 Madrid;2807920009 Madrid sección 20009;Total;Todas las edades;2025;829
28 Madrid;28079 Madrid;2807920010 Madrid sección 20010;Total;Todas las edades;2025;1.084
28 Madrid;28079 Madrid;2807920011 Madrid sección 20011;Total;Todas las edades;2025;720
28 Madrid;28079 Madrid;2807920012 Madrid sección 20012;Total;Todas las edades;2025;1.641
28 Madrid;28079 Madrid;2807920013 Madrid sección 20013;Total;Todas las edades;2025;983
28 Madrid;28079 Madrid;2807920014 Madrid sección 20014;Total;Todas las edades;2025;""
28 Madrid;28079 Madrid;2807920015 Madrid sección 20015;Total;Todas las edades;2025;1.911
28 Madrid;28079 Madrid;2807920016 Madrid sección 20016;Total;Todas las edades;2025;""
28 Madrid;28079 Madrid;2807920017 Madrid sección 20017;Total;Todas las edades;2025;1.978
28 Madrid;28079 Madrid;2807920018 Madrid sección 20018;Total;Todas las edades;2025;1.192
28 Madrid;28079 Madrid;2807920019 Madrid sección 20019;Total;Todas las edades;2025;""
28 Madrid;28079 Madrid;2807920020 Madrid sección 20020;Total;Todas las edades;2025;1.899
28 Madrid;28079 Madrid;2807920021 Madrid sección 20021;Total;Todas las edades;2025;1.051
28 Madrid;28079 Madrid;2807920022 Madrid sección 20022;Total;Todas las edades;2025;1.275
28 Madrid;28079 Madrid;2807920023 Madrid sección 20023;Total;Todas las edades;2025;1.869
28 Madrid;28079 Madrid;2807920024 Madrid sección 20024;Total;Todas las edades;2025;""
28 Madrid;28079 Madrid;2807920025 Madrid sección 20025;Total;Todas las edades;2025;1.211
28 Madrid;28079 Madrid;2807920026 Madrid sección 20026;Total;Todas las edades;2025;1.444
28 Madrid;28079 Madrid;2807920027 Madrid sección 20027;Total;Todas las edades;2025;1.065
28 Madrid;28079 Madrid;2807920028 Madrid sección 20028;Total;Todas las edades;2025;717
28 Madrid;28079 Madrid;2807920029 Madrid sección 20029;Total;Todas las edades;2025;1.537
28 Madrid;28079 Madrid;2807920031 Madrid sección 20031;Total;Todas las edades;2025;1.516
28 Madrid;28079 Madrid;2807920032 Madrid sección 20032;Total;Todas las edades;2025;1.400
28 Madrid;28079 Madrid;2807920033 Madrid sección 20033;Total;Todas las edades;2025;1.237
28 Madrid;28079 Madrid;2807920034 Madrid sección 20034;Total;Todas las edades;2025;1.284
28 Madrid;28079 Madrid;2807920035 Madrid sección 20035;Total;Todas las edades;2025;1.330
28 Madrid;28079 Madrid;2807920036 Madrid sección 20036;Total;Todas las edades;2025;1.272
28 Madrid;28079 Madrid;2807920037 Madrid sección 20037;Total;Todas las edades;2025;799
28 Madrid;28079 Madrid;2807920038 Madrid sección 20038;Total;Todas las edades;2025;706
28 Madrid;28079 Madrid;2807920039 Madrid sección 20039;Total;Todas las edades;2025;736
28 Madrid;28079 Madrid;2807920040 Madrid sección 20040;Total;Todas las edades;2025;887
28 Madrid;28079 Madrid;2807920041 Madrid sección 20041;Total;Todas las edades;2025;927
28 Madrid;28079 Madrid;2807920042 Madrid sección 20042;Total;Todas las edades;2025;736
28 Madrid;28079 Madrid;2807920043 Madrid sección 20043;Total;Todas las edades;2025;823
28 Madrid;28079 Madrid;2807920044 Madrid sección 20044;Total;Todas las edades;2025;1.165
28 Madrid;28079 Madrid;2807920046 Madrid sección 20046;Total;Todas las edades;2025;1.125
28 Madrid;28079 Madrid;2807920047 Madrid sección 20047;Total;Todas las edades;2025;1.666
28 Madrid;28079 Madrid;2807920048 Madrid sección 20048;Total;Todas las edades;2025;1.088
28 Madrid;28079 Madrid;2807920049 Madrid sección 20049;Total;Todas las edades;2025;1.011
28 Madrid;28079 Madrid;2807920050 Madrid sección 20050;Total;Todas las edades;2025;1.088
28 Madrid;28079 Madrid;2807920051 Madrid sección 20051;Total;Todas las edades;2025;1.105
28 Madrid;28079 Madrid;2807920053 Madrid sección 20053;Total;Todas las edades;2025;2.336
28 Madrid;28079 Madrid;2807920055 Madrid sección 20055;Total;Todas las edades;2025;2.025
28 Madrid;28079 Madrid;2807920056 Madrid sección 20056;Total;Todas las edades;2025;1.321
28 Madrid;28079 Madrid;2807920058 Madrid sección 20058;Total;Todas las edades;2025;1.055
28 Madrid;28079 Madrid;2807920059 Madrid sección 20059;Total;Todas las edades;2025;742
28 Madrid;28079 Madrid;2807920062 Madrid sección 20062;Total;Todas las edades;2025;1.403
28 Madrid;28079 Madrid;2807920063 Madrid sección 20063;Total;Todas las edades;2025;1.137
28 Madrid;28079 Madrid;2807920064 Madrid sección 20064;Total;Todas las edades;2025;968
28 Madrid;28079 Madrid;2807920065 Madrid sección 20065;Total;Todas las edades;2025;1.796
28 Madrid;28079 Madrid;2807920066 Madrid sección 20066;Total;Todas las edades;2025;1.743
28 Madrid;28079 Madrid;2807920067 Madrid sección 20067;Total;Todas las edades;2025;2.236
28 Madrid;28079 Madrid;2807920068 Madrid sección 20068;Total;Todas las edades;2025;2.839
28 Madrid;28079 Madrid;2807920069 Madrid sección 20069;Total;Todas las edades;2025;1.118
28 Madrid;28079 Madrid;2807920070 Madrid sección 20070;Total;Todas las edades;2025;1.003
28 Madrid;28079 Madrid;2807920071 Madrid sección 20071;Total;Todas las edades;2025;1.675
28 Madrid;28079 Madrid;2807920072 Madrid sección 20072;Total;Todas las edades;2025;1.808
28 Madrid;28079 Madrid;2807920073 Madrid sección 20073;Total;Todas las edades;2025;1.068
28 Madrid;28079 Madrid;2807920074 Madrid sección 20074;Total;Todas las edades;2025;1.006
28 Madrid;28079 Madrid;2807920075 Madrid sección 20075;Total;Todas las edades;2025;1.120
28 Madrid;28079 Madrid;2807920076 Madrid sección 20076;Total;Todas las edades;2025;1.480
28 Madrid;28079 Madrid;2807920077 Madrid sección 20077;Total;Todas las edades;2025;2.434
28 Madrid;28079 Madrid;2807920078 Madrid sección 20078;Total;Todas las edades;2025;1.605
28 Madrid;28079 Madrid;2807920079 Madrid sección 20079;Total;Todas las edades;2025;1.194
28 Madrid;28079 Madrid;2807920080 Madrid sección 20080;Total;Todas las edades;2025;1.289
28 Madrid;28079 Madrid;2807920082 Madrid sección 20082;Total;Todas las edades;2025;1.966
28 Madrid;28079 Madrid;2807920083 Madrid sección 20083;Total;Todas las edades;2025;910
28 Madrid;28079 Madrid;2807920085 Madrid sección 20085;Total;Todas las edades;2025;1.903
28 Madrid;28079 Madrid;2807920086 Madrid sección 20086;Total;Todas las edades;2025;1.620
28 Madrid;28079 Madrid;2807920087 Madrid sección 20087;Total;Todas las edades;2025;1.182
28 Madrid;28079 Madrid;2807920088 Madrid sección 20088;Total;Todas las edades;2025;2.194
28 Madrid;28079 Madrid;2807920090 Madrid sección 20090;Total;Todas las edades;2025;1.250
28 Madrid;28079 Madrid;2807920091 Madrid sección 20091;Total;Todas las edades;2025;1.499
28 Madrid;28079 Madrid;2807920092 Madrid sección 20092;Total;Todas las edades;2025;1.873
28 Madrid;28079 Madrid;2807920093 Madrid sección 20093;Total;Todas las edades;2025;1.420
28 Madrid;28079 Madrid;2807920095 Madrid sección 20095;Total;Todas las edades;2025;1.392
28 Madrid;28079 Madrid;2807920096 Madrid sección 20096;Total;Todas las edades;2025;1.069
28 Madrid;28079 Madrid;2807920097 Madrid sección 20097;Total;Todas las edades;2025;1.143
28 Madrid;28079 Madrid;2807920098 Madrid sección 20098;Total;Todas las edades;2025;993
28 Madrid;28079 Madrid;2807920099 Madrid sección 20099;Total;Todas las edades;2025;1.745
28 Madrid;28079 Madrid;2807920100 Madrid sección 20100;Total;Todas las edades;2025;1.731
28 Madrid;28079 Madrid;2807920101 Madrid sección 20101;Total;Todas las edades;2025;1.467
28 Madrid;28079 Madrid;2807920102 Madrid sección 20102;Total;Todas las edades;2025;1.902
28 Madrid;28079 Madrid;2807920103 Madrid sección 20103;Total;Todas las edades;2025;2.343
28 Madrid;28079 Madrid;2807920104 Madrid sección 20104;Total;Todas las edades;2025;2.263
28 Madrid;28079 Madrid;2807920105 Madrid sección 20105;Total;Todas las edades;2025;1.935
28 Madrid;28079 Madrid;2807920106 Madrid sección 20106;Total;Todas las edades;2025;1.692
28 Madrid;28079 Madrid;2807920107 Madrid sección 20107;Total;Todas las edades;2025;2.058
28 Madrid;28079 Madrid;2807920108 Madrid sección 20108;Total;Todas las edades;2025;1.742
28 Madrid;28079 Madrid;2807920109 Madrid sección 20109;Total;Todas las edades;2025;1.861
28 Madrid;28079 Madrid;2807920110 Madrid sección 20110;Total;Todas las edades;2025;1.994
28 Madrid;28079 Madrid;2807920111 Madrid sección 20111;Total;Todas las edades;2025;1.921
28 Madrid;28079 Madrid;2807920112 Madrid sección 20112;Total;Todas las edades;2025;1.686
28 Madrid;28079 Madrid;2807920113 Madrid sección 20113;Total;Todas las edades;2025;2.211
28 Madrid;28079 Madrid;2807920114 Madrid sección 20114;Total;Todas las edades;2025;1.913
28 Madrid;28079 Madrid;2807920115 Madrid sección 20115;Total;Todas las edades;2025;2.058
28 Madrid;28079 Madrid;2807920116 Madrid sección 20116;Total;Todas las edades;2025;2.023
28 Madrid;28079 Madrid;2807920117 Madrid sección 20117;Total;Todas las edades;2025;1.659
28 Madrid;28079 Madrid;2807920118 Madrid sección 20118;Total;Todas las edades;2025;1.997
28 Madrid;28079 Madrid;2807920119 Madrid sección 20119;Total;Todas las edades;2025;1.889
28 Madrid;28079 Madrid;2807920120 Madrid sección 20120;Total;Todas las edades;2025;3.284
28 Madrid;28079 Madrid;2807920121 Madrid sección 20121;Total;Todas las edades;2025;2.029
28 Madrid;28079 Madrid;2807920122 Madrid sección 20122;Total;Todas las edades;2025;1.832
28 Madrid;28079 Madrid;2807920123 Madrid sección 20123;Total;Todas las edades;2025;1.340
28 Madrid;28079 Madrid;2807920124 Madrid sección 20124;Total;Todas las edades;2025;1.400
28 Madrid;28079 Madrid;2807920125 Madrid sección 20125;Total;Todas las edades;2025;1.633
28 Madrid;28079 Madrid;2807920126 Madrid sección 20126;Total;Todas las edades;2025;1.642
